,CUSTNO,ZIP,ORDER_NO,PRODUCT_NO,PRODUCT_CATEGORY_ID,CHANNEL,OFFER_ID,ORDER_DATE,COST,REVENUE,PAY_METHOD,QUANTITY,RETN_REVENUE
164966,10130187029,33143,129415450,990091,E,WE,A12FDB,2012-05-19,15.0,29.95,MC,1,
164967,10130625104,23233,129457796,990091,E,WE,W12SEM,2012-06-18,15.0,29.95,MC,1,
164968,10130681594,06098,129463676,990091,E,WE,W12CMP,2012-06-23,15.0,29.95,VI,1,
164969,10122295500,21774,128656630,991115,F,WE,A11FDB,2011-05-14,37.5,99.95,VI,1,
164970,10122909284,94123,128713932,991115,F,WE,W11SHP,2011-06-21,37.5,99.95,VI,1,
164971,10130197425,50265,129416587,991115,F,WE,W12SHP,2012-05-20,37.5,99.95,VI,1,
164972,10130404986,76308,129437186,991115,F,WE,A12SMB,2012-06-05,37.5,99.95,VI,1,
164973,10130404986,76308,129437186,991115,F,WE,A12SMB,2012-06-05,37.5,99.95,VI,1,
164974,10130950312,24179,129493074,991115,F,WE,A12SMB,2012-07-13,37.5,99.95,PY,1,
164975,10083513373,07924,129318126,991371,L,WE,A12SPB,2012-03-11,30.99,39.95,AX,1,
164976,10125086955,60516,129273594,991371,L,WE,W12EML,2012-02-09,30.99,39.95,DI,1,
164977,10128537296,62454,129235972,991371,L,WE,W12EML,2012-01-10,30.99,39.95,AX,1,
164978,10130768795,01075,129472289,991627,H,WE,W12WEB,2012-06-28,67.8,149.95,MC,1,
164979,10131134905,72503,129510275,991627,H,WE,W12SEM,2012-07-24,67.8,149.95,PY,1,
164980,10131134905,72503,129510275,991627,H,WE,W12SEM,2012-07-24,67.8,149.95,PY,1,
164981,10122692836,01129,129398906,992395,E,WE,A12LSB,2012-05-07,112.5,149.95,VI,1,
164982,10125879335,23661,129527881,992395,E,WE,W12AFF,2012-08-05,112.5,149.95,VI,1,
164983,10130069693,43235,129404620,992395,E,WE,W12WEB,2012-05-12,112.5,149.95,AX,1,
164984,10130605377,80919,129455241,992395,E,WE,W12WEB,2012-06-16,112.5,149.95,AX,1,
164985,10131285684,94945,129531889,992395,E,WE,W12EML,2012-08-07,112.5,149.95,MC,1,
164986,10131487446,60461,129560817,992395,E,WE,W12EML,2012-08-24,112.5,149.95,MC,1,
164987,10131197556,27707,129518127,992907,C,WE,W12WEB,2012-07-30,65.0,129.95,VI,1,
165208,10109306048,11040,128539310,984972,P,WE,W11SEM,2011-02-07,11.47,19.95,VI,1,
165209,10109306048,11040,128539310,984972,P,WE,W11SEM,2011-02-07,11.47,19.95,VI,1,
165225,10112679665,0HMKX,128560416,984972,P,WE,A11SPB,2011-02-21,11.47,19.95,VI,1,
165231,10113311466,08201,128497491,984972,P,WE,W11WEB,2011-01-13,11.47,19.95,MC,1,
165239,10121207474,70809,128560288,984972,P,WE,W11CMP,2011-02-21,11.47,19.95,AX,1,
165286,10121407997,04846,128634301,987532,T,WE,W11WEB,2011-04-25,20.5,39.95,PX,1,
165313,10120482755,07039,128481685,989068,T,WE,W11WEB,2011-01-03,24.0,49.95,VI,1,
165314,10120605025,94947,128493366,989068,T,WE,W11WEB,2011-01-10,24.0,49.95,VI,1,
165315,10121665018,33073,128600944,989068,T,WE,W11SEM,2011-03-28,24.0,49.95,AX,1,
165316,10124658566,86426,128889603,989068,T,WE,W11WEB,2011-10-17,22.8,49.95,VI,1,
165317,10125217956,94404,128945055,989068,T,WE,W11WEB,2011-11-07,22.8,49.95,PY,1,
165318,10122355561,02062,128661647,989324,F,WE,A11FDB,2011-05-18,18.59,69.95,AX,1,
165319,10122355561,02062,128661647,989324,F,WE,A11FDB,2011-05-18,18.59,69.95,AX,1,
165320,10088219718,48307,128533339,989580,P,WE,W11WEB,2011-02-04,4.5,9.95,MC,1,
165321,10092094106,88061,128605710,989580,P,WE,A11OTB,2011-04-01,4.5,9.95,VI,1,
165322,10094349022,04268,128573844,989580,P,WE,W11SEM,2011-03-05,4.5,9.95,VI,1,
165323,10101179016,80526,128529043,989580,P,WE,W11AFF,2011-02-02,4.5,9.95,VI,1,
165356,10120778616,48640,128511732,989580,P,WE,W11EML,2011-01-23,4.5,9.95,DI,1,
165357,10121036196,95630,128545655,989580,P,WE,W11SHP,2011-02-10,4.5,9.95,VI,1,
165358,10121036196,95630,128545655,989580,P,WE,W11SHP,2011-02-10,4.5,9.95,VI,1,
165359,10121036196,95630,128545655,989580,P,WE,W11SHP,2011-02-10,4.5,9.95,VI,1,
165360,10121036196,95630,128545655,989580,P,WE,W11SHP,2011-02-10,4.5,9.95,VI,1,
165361,10121268945,33143,128565344,989580,P,WE,A11SPB,2011-02-25,4.5,9.95,AX,1,
165362,10121268945,33143,128565344,989580,P,WE,A11SPB,2011-02-25,4.5,9.95,AX,1,
165363,10121489153,34691,128584893,989580,P,WE,A11SPB,2011-03-14,4.5,9.95,VI,1,
165364,10121489153,34691,128584893,989580,P,WE,A11SPB,2011-03-14,4.5,9.95,VI,1,
165365,10121690031,92128,128602697,989580,P,WE,W11WEB,2011-03-30,4.5,9.95,VI,1,
165366,10121845604,48187,128615015,989580,P,WE,W11WEB,2011-04-07,4.5,9.95,AX,1,
165367,10121845604,48187,128615015,989580,P,WE,W11WEB,2011-04-07,4.5,9.95,AX,1,
165368,10121845604,48187,128615015,989580,P,WE,W11WEB,2011-04-07,4.5,9.95,AX,1,
165369,10122534652,26287,128678021,989580,P,WE,A11FDB,2011-05-30,4.5,9.95,VI,1,
165370,10122540757,95240,128678563,989580,P,WE,W11WEB,2011-05-31,4.5,9.95,VI,1,
165371,10122564451,87020,128680499,989580,P,WE,W11WEB,2011-06-01,4.5,9.95,VI,1,
165372,10122564451,87020,128680499,989580,P,WE,W11WEB,2011-06-01,4.5,9.95,VI,1,
165373,10122564451,87020,128680499,989580,P,WE,W11WEB,2011-06-01,4.5,9.95,VI,1,
165374,10122564451,87020,128680499,989580,P,WE,W11WEB,2011-06-01,4.5,9.95,VI,1,
165375,10122564451,87020,128680499,989580,P,WE,W11WEB,2011-06-01,4.5,9.95,VI,1,
165376,10122564451,87020,128680499,989580,P,WE,W11WEB,2011-06-01,4.5,9.95,VI,1,
165377,10122564451,87020,128680499,989580,P,WE,W11WEB,2011-06-01,4.5,9.95,VI,1,
165378,10122564451,87020,128680499,989580,P,WE,W11WEB,2011-06-01,4.5,9.95,VI,1,
165379,10123307545,59601,128750678,989580,P,WE,A11LSB,2011-07-20,4.5,9.95,MC,1,
165380,10123199988,91344,128744762,991372,F,WE,W11WEB,2011-07-16,25.98,159.95,MC,1,
165381,10129038540,46845,129289535,991372,F,WE,W12SHP,2012-02-19,22.0,159.95,AX,1,
165382,10130052301,85282,129414716,991372,F,WE,A12FDB,2012-05-18,22.0,159.95,VI,1,
165383,10124755495,22301,128898018,991628,T,WE,A11GFP,2011-10-20,22.0,44.95,MC,1,
165384,10131134633,07090,129510230,991884,A,WE,W12EML,2012-07-24,7.58,14.95,AX,1,
165385,10131333268,31411,129537874,991884,A,WE,W12FN3,2012-08-09,6.78,14.95,VI,1,
165638,10091922664,79413,129155570,985741,M,WE,W11EML,2011-12-13,17.44,59.95,MC,1,
165712,10113529050,43206,129161599,985741,M,WE,W11WEB,2011-12-14,17.44,59.95,VI,1,
165730,10119754700,52202,128501897,985741,M,WE,W10EML,2011-01-16,14.66,59.95,VI,1,
165737,10121565977,90402,128591902,985741,M,WE,W11CMP,2011-03-20,14.66,59.95,AX,1,
165738,10122295005,92532,128656543,985741,M,WE,W11CMP,2011-05-14,14.66,59.95,VI,1,
165739,10122816841,01545,128704059,985741,M,WE,W11CMP,2011-06-14,17.44,59.95,VI,1,
165740,10122924423,95843,128715648,985741,M,WE,W11CMP,2011-06-22,14.66,59.95,VI,1,
165741,10123931657,09541,128815287,985741,M,WE,W11WEB,2011-09-05,15.8,59.95,MC,1,
165742,10125324225,01803,128953747,985741,M,WE,W11WEB,2011-11-10,17.44,59.95,AX,1,59.95
165743,10125739157,99502,128985710,985741,M,WE,A11GFB,2011-11-20,15.8,59.95,VI,1,
165744,10126120036,50316,129017802,985741,M,WE,A11GFB,2011-11-27,17.44,59.95,VI,1,
165745,10126884852,10463,129084966,985741,M,WE,W11WEB,2011-12-06,17.44,59.95,AX,1,
165746,10126939517,19086,129091097,985741,M,WE,W11WEB,2011-12-07,17.44,59.95,VI,1,
165747,10127122164,10075,129107825,985741,M,WE,W11SEM,2011-12-08,17.44,59.95,PY,1,
165748,10127620423,75023,129158818,985741,M,WE,W11SEM,2011-12-14,17.44,59.95,VI,1,
165749,10128002628,17325,129198957,985741,M,WE,W11SEM,2011-12-19,15.8,59.95,PY,1,
165768,10019528214,14051,128713711,921741,K,WE,W11EML,2011-06-21,150.0,249.95,AX,1,249.95
165771,10112395557,85255,128569065,921741,K,WE,W11AFF,2011-02-28,150.0,249.95,AX,1,
165772,10115359736,17315,129447408,921741,K,WE,A12SMB,2012-06-11,150.0,249.95,MC,1,
165774,10118674115,02476,128672998,921741,K,WE,W11EML,2011-05-26,150.0,249.95,VI,1,
165776,10122309774,08502,128658149,921741,K,WE,W11AEX,2011-05-15,150.0,249.95,AX,1,
165777,10122782936,10580,128701442,921741,K,WE,W11WEB,2011-06-13,150.0,249.95,AX,1,
165778,10122885219,81504,128711195,921741,K,WE,W11EML,2011-06-19,150.0,249.95,VI,1,
165779,10123294154,27513,128749708,921741,K,WE,W11SHP,2011-07-19,150.0,249.95,AX,1,
165780,10123482669,68118,128766936,921741,K,WE,A11PCB,2011-07-30,150.0,249.95,MC,1,
165781,10127301123,29512,129126458,921741,K,WE,A11LMB,2011-12-10,150.0,249.95,VI,1,
165782,10129050478,39211,129290527,921741,K,WE,W12WEB,2012-02-20,150.0,249.95,VI,1,
165783,10129271727,98133,129313161,921741,K,WE,W12WEB,2012-03-08,150.0,249.95,VI,1,
165784,10130273259,80602,129423671,921741,K,WE,A12FDB,2012-05-25,150.0,249.95,MC,1,
165785,10130710533,37804,129466857,921741,K,WE,A12MSB,2012-06-25,150.0,249.95,VI,1,
165786,10130733559,77364,129468981,921741,K,WE,W12WEB,2012-06-26,150.0,249.95,VI,1,
165787,10130739350,77478,129469398,921741,K,WE,W12WEB,2012-06-26,150.0,249.95,VI,1,
165788,10131696516,60630,129587118,921741,K,WE,W12AFF,2012-09-09,160.0,249.95,MC,1,
165790,10126054086,04032,129011654,921997,X,WE,W11SEM,2011-11-26,77.35,149.95,AX,1,
165800,9993294547,10128,129318185,988557,E,WE,W12EML,2012-03-12,40.0,79.95,MC,1,
165802,10034355766,99516,129164506,988557,E,WE,A11LCR,2011-12-14,40.0,79.95,VI,1,
165804,10056461028,27455,128601630,988557,E,WE,W11EML,2011-03-29,40.0,79.95,MC,1,
165805,10056461028,27455,128601630,988557,E,WE,W11EML,2011-03-29,40.0,79.95,MC,1,
165808,10065309953,04096,129360652,988557,E,WE,W12WEB,2012-04-14,40.0,79.95,VI,1,
165809,10065814110,95038,129114641,988557,E,WE,W11WEB,2011-12-09,40.0,79.95,VI,1,
165813,10087515976,00600,128629584,988557,E,WE,W11WEB,2011-04-21,40.0,79.95,MC,1,
165816,10095635030,19106,128535337,988557,E,WE,A11LWB,2011-02-05,40.0,79.95,AX,1,
165820,10105466070,54859,128974131,988557,E,WE,W11WEB,2011-11-17,40.0,79.95,MC,1,
165821,10105466070,54859,128974131,988557,E,WE,W11WEB,2011-11-17,40.0,79.95,MC,1,
165824,10108936077,85937,129566448,988557,E,WE,A12OFM,2012-08-28,40.0,79.95,VI,1,
165828,10113380237,99352,128867292,988557,E,WE,A11HLB,2011-10-07,40.0,79.95,VI,1,
165829,10113380237,99352,128867292,988557,E,WE,A11HLB,2011-10-07,40.0,79.95,VI,1,
165868,10119281101,64152,128698874,988557,E,WE,A11SMB,2011-06-12,40.0,79.95,MC,1,
165869,10119281101,64152,128698874,988557,E,WE,A11SMB,2011-06-12,40.0,79.95,MC,1,
165883,10120791335,57103,128512965,988557,E,WE,A11LWB,2011-01-24,40.0,79.95,VI,1,
165884,10121174738,92629,128557116,988557,E,WE,A11SPB,2011-02-19,40.0,79.95,AX,1,
165885,10121202598,44144,128559933,988557,E,WE,W11WEB,2011-02-21,40.0,79.95,MC,1,
165886,10121207185,76011,128560247,988557,E,WE,W11WEB,2011-02-21,40.0,79.95,MC,1,
165887,10121679217,15146,128601872,988557,E,WE,W11EML,2011-03-29,40.0,79.95,VI,1,
165888,10121797225,30334,128611154,988557,E,WE,W11EML,2011-04-04,40.0,79.95,AX,1,
165889,10121816949,97203,128612798,988557,E,WE,A11LSB,2011-04-06,40.0,79.95,VI,1,
165890,10122216258,89052,128648773,988557,E,WE,W11WEB,2011-05-07,40.0,79.95,VI,1,
165891,10122375906,07424,128663119,988557,E,WE,A11FDB,2011-05-19,40.0,79.95,VI,1,
165892,10122375906,07424,128663119,988557,E,WE,A11FDB,2011-05-19,40.0,79.95,VI,1,
165893,10122572703,08558,128681347,988557,E,WE,W11EML,2011-06-02,40.0,79.95,AX,1,
165894,10122574953,92648,128681499,988557,E,WE,W11EML,2011-06-02,40.0,79.95,VI,1,
165895,10122575425,35810,128681571,988557,E,WE,W11EML,2011-06-02,40.0,79.95,VI,1,
165896,10122806761,20882,128703179,988557,E,WE,A11SMB,2011-06-14,40.0,79.95,VI,1,
165897,10123130458,20874,128735530,988557,E,WE,A11MSB,2011-07-07,40.0,79.95,VI,1,
165898,10123271327,60521,128748124,988557,E,WE,A11PCB,2011-07-18,40.0,79.95,MC,1,
165899,10123329407,10543,128752683,988557,E,WE,A11PCB,2011-07-21,40.0,79.95,AX,1,
165900,10123459321,95660,128764650,988557,E,WE,W11EML,2011-07-28,40.0,79.95,VI,1,
165901,10123459321,95660,128764650,988557,E,WE,W11EML,2011-07-28,40.0,79.95,VI,1,79.95
165902,10123459321,95660,128764650,988557,E,WE,W11EML,2011-07-28,40.0,79.95,VI,1,79.95
165903,10123525815,60137,128771495,988557,E,WE,A11PCB,2011-08-02,40.0,79.95,VI,1,
165904,10123848728,55331,128828987,988557,E,WE,W11EML,2011-09-13,40.0,79.95,VI,1,
165905,10123951317,02806,128816748,988557,E,WE,W11EML,2011-09-06,40.0,79.95,VI,1,
165906,10123991651,60005,128820087,988557,E,WE,A11EHB,2011-09-08,40.0,79.95,MC,1,
165907,10124416361,45431,128856126,988557,E,WE,A11HLB,2011-10-01,40.0,79.95,MC,1,
165908,10124441219,92129,128858698,988557,E,WE,W11SEM,2011-10-03,40.0,79.95,VI,1,
165909,10124441219,92129,128858698,988557,E,WE,W11SEM,2011-10-03,40.0,79.95,VI,1,
165910,10124441219,92129,128858698,988557,E,WE,W11SEM,2011-10-03,40.0,79.95,VI,1,
165911,10124441219,92129,128858698,988557,E,WE,W11SEM,2011-10-03,40.0,79.95,VI,1,
165912,10124441219,92129,128858698,988557,E,WE,W11SEM,2011-10-03,40.0,79.95,VI,1,
165913,10124441219,92129,128858698,988557,E,WE,W11SEM,2011-10-03,40.0,79.95,VI,1,
165914,10124441219,92129,128858698,988557,E,WE,W11SEM,2011-10-03,40.0,79.95,VI,1,
165915,10124441219,92129,128858698,988557,E,WE,W11SEM,2011-10-03,40.0,79.95,VI,1,
165916,10124441219,92129,128858698,988557,E,WE,W11SEM,2011-10-03,40.0,79.95,VI,1,
165917,10124441219,92129,128858698,988557,E,WE,W11SEM,2011-10-03,40.0,79.95,VI,1,
165918,10124441219,92129,128858698,988557,E,WE,W11SEM,2011-10-03,40.0,79.95,VI,1,
165919,10124468568,53051,128860876,988557,E,WE,A11EHB,2011-10-04,40.0,79.95,VI,1,
165920,10124978822,47203,128919072,988557,E,WE,W11SHP,2011-10-30,40.0,79.95,DI,1,
165921,10125159588,07458,128984317,988557,E,WE,W11SHP,2011-11-19,40.0,79.95,AX,1,
165922,10125174437,85086,128940492,988557,E,WE,W11WEB,2011-11-06,40.0,79.95,VI,1,
165923,10125174437,85086,128940492,988557,E,WE,W11WEB,2011-11-06,40.0,79.95,VI,1,
165924,10125389159,33410,129346104,988557,E,WE,A12LSB,2012-04-01,40.0,79.95,AX,1,
165925,10125389159,33410,129346104,988557,E,WE,A12LSB,2012-04-01,40.0,79.95,AX,1,
165926,10125652029,94080,128978607,988557,E,WE,W11WEB,2011-11-18,40.0,79.95,AX,1,
165927,10125870764,33703,128995432,988557,E,WE,W11EML,2011-11-22,40.0,79.95,MC,1,
165928,10125920361,27023,128999066,988557,E,WE,W11WEB,2011-11-23,40.0,79.95,PY,1,
165929,10126082236,78013,129014572,988557,E,WE,W11WEB,2011-11-27,40.0,79.95,AX,1,
165930,10126131289,33308,129019137,988557,E,WE,W11SEM,2011-11-28,40.0,79.95,AX,1,
165931,10126206808,20817,129023945,988557,E,WE,A11LMB,2011-11-28,40.0,79.95,MC,1,
165932,10126254428,20878,129027949,988557,E,WE,A11LCB,2011-11-29,40.0,79.95,AX,1,
165933,10126285334,22124,129029490,988557,E,WE,W11SHP,2011-11-29,40.0,79.95,MC,1,
165934,10126428338,30342,129040395,988557,E,WE,W11SEM,2011-12-01,40.0,79.95,VI,1,
165935,10126795099,45030,129077012,988557,E,WE,A11LMB,2011-12-05,40.0,79.95,VI,1,
165936,10126853025,61704,129083024,988557,E,WE,A11LCB,2011-12-06,40.0,79.95,MC,1,
165937,10126869862,48629,129084137,988557,E,WE,A11GFB,2011-12-06,40.0,79.95,AX,1,
165938,10126939212,67068,129090847,988557,E,WE,W11AFF,2011-12-07,40.0,79.95,MC,1,
165939,10126970240,60089,129093335,988557,E,WE,A11LCB,2011-12-07,40.0,79.95,VI,1,
165940,10127103396,08096,129136110,988557,E,WE,W11WEB,2011-12-11,40.0,79.95,MC,1,
165941,10127382635,02446,129136063,988557,E,WE,W11WEB,2011-12-11,40.0,79.95,PY,1,
165942,10127382635,02446,129136063,988557,E,WE,W11WEB,2011-12-11,40.0,79.95,PY,1,
165943,10127536289,48309,129150873,988557,E,WE,W11WEB,2011-12-13,40.0,79.95,AX,1,
165944,10127642203,21771,129161202,988557,E,WE,W11CMP,2011-12-14,40.0,79.95,MC,1,
165945,10128063729,19087,129203641,988557,E,WE,W11EML,2011-12-20,40.0,79.95,VI,1,
165946,10128086812,60440,129205850,988557,E,WE,W11SEM,2011-12-21,40.0,79.95,AX,1,
165947,10128220421,11932,129218143,988557,E,WE,A12WNB,2011-12-29,40.0,79.95,AX,1,
165948,10128254937,28803,129221950,988557,E,WE,W11WEB,2011-12-31,40.0,79.95,VI,1,
165949,10128268798,20002,129224137,988557,E,WE,W12WEB,2012-01-02,40.0,79.95,AX,1,
165950,10128570618,48335,129273752,988557,E,WE,W12WEB,2012-02-09,40.0,79.95,VI,1,
165951,10128677891,95014,129251267,988557,E,WE,W11EML,2012-01-23,40.0,79.95,MC,1,
165952,10128772939,71459,129261255,988557,E,WE,A12LWB,2012-01-30,40.0,79.95,VI,1,
165953,10128883532,72703,129274345,988557,E,WE,W12SHP,2012-02-09,40.0,79.95,PY,1,
165954,10129080485,92399,129293438,988557,E,WE,A11EGR,2012-02-22,40.0,79.95,VI,1,
165955,10129117774,05067,129297397,988557,E,WE,W12FN3,2012-02-25,40.0,79.95,VI,1,
165956,10129224767,08904,129308894,988557,E,WE,A12OTB,2012-03-05,40.0,79.95,PY,1,79.95
165957,10129494691,91710,129337835,988557,E,WE,A12LSB,2012-03-27,40.0,79.95,MC,1,
165958,10129534867,33166,129340961,988557,E,WE,W12WEB,2012-03-28,40.0,79.95,VI,1,
165959,10129534867,33166,129340961,988557,E,WE,W12WEB,2012-03-28,40.0,79.95,VI,1,
165960,10129816217,83821,129369738,988557,E,WE,A12SPB,2012-04-22,40.0,79.95,VI,1,
165961,10129816217,83821,129369738,988557,E,WE,A12SPB,2012-04-22,40.0,79.95,VI,1,
165962,10130052301,85282,129414716,988557,E,WE,A12FDB,2012-05-18,40.0,79.95,VI,1,
165963,10130220458,08701,129442358,988557,E,WE,W12SHP,2012-06-08,40.0,79.95,AX,1,
165964,10130444273,92604,129498929,988557,E,WE,W12EML,2012-07-17,40.0,79.95,DI,1,
165965,10130726430,72021,129468329,988557,E,WE,A12MSB,2012-06-26,40.0,79.95,PY,1,
165966,10131003764,33016,129498135,988557,E,WE,A12PCB,2012-07-17,40.0,79.95,AX,1,
165967,10131307931,43046,129534856,988557,E,WE,W12WEB,2012-08-08,40.0,79.95,VI,1,
165968,10131500216,08060,129563519,988557,E,WE,A12OFM,2012-08-26,40.0,79.95,VI,1,
165969,10131733451,85225,129591028,988557,E,WE,W12EML,2012-09-11,40.0,79.95,VI,1,
165970,10088477300,60303,128635937,988813,F,WE,A11ESB,2011-04-26,104.68,199.95,VI,1,
165978,10120449629,22180,128477160,988813,F,WE,W10WEB,2011-01-01,103.84,199.95,VI,1,
165979,10120718231,06831,128504926,988813,F,WE,W11CMP,2011-01-18,103.84,199.95,AX,1,
165980,10121269308,77407,128565392,988813,F,WE,A11SPB,2011-02-25,103.84,199.95,VI,1,
165981,10121478752,21158,128583796,988813,F,WE,W11CMP,2011-03-13,103.84,199.95,MC,1,
165982,10123318459,99114,128751461,988813,F,WE,A11PCB,2011-07-20,104.68,199.95,VI,1,
165983,10123796563,07042,128798441,988813,F,WE,W11SHP,2011-08-22,104.68,199.95,VI,1,
165984,10124326255,28304,128849036,988813,F,WE,A11SMB,2011-09-27,104.68,199.95,AX,1,
165985,10125225175,93615,128945818,988813,F,WE,W11CMP,2011-11-08,104.68,199.95,MC,1,
165986,10001111283,80228,129085651,991373,H,WE,W11SHP,2011-12-06,25.9,39.95,MC,1,
165987,10003873078,48323,128831890,991373,H,WE,A11EHB,2011-09-15,25.9,39.95,VI,1,
165988,10049708560,81625,128957551,991373,H,WE,W11EML,2011-11-12,25.9,39.95,AX,1,
165989,10051068357,44708,128952283,991373,H,WE,A11GFP,2011-11-10,25.9,39.95,MC,1,
165990,10059385425,77479,129484641,991373,H,WE,W12SHP,2012-07-07,25.9,39.95,DI,1,
165991,10067644233,02324,128903095,991373,H,WE,W11EML,2011-10-23,25.9,39.95,AX,1,
165992,10074652543,47901,128961484,991373,H,WE,W11WEB,2011-11-13,25.9,39.95,VI,1,
165993,10086567812,40475,128954593,991373,H,WE,A11GFB,2011-11-11,25.9,39.95,AX,1,
165994,10087556079,78681,128903309,991373,H,WE,W11EML,2011-10-23,25.9,39.95,DI,1,
165995,10093438279,94965,128991088,991373,H,WE,A11LMB,2011-11-21,25.9,39.95,AX,1,39.95
165996,10094560924,06460,128958035,991373,H,WE,W11EML,2011-11-12,25.9,39.95,MC,1,
165997,10099145375,33809,128988558,991373,H,WE,A11GFP,2011-11-20,25.9,39.95,VI,1,
165998,10100407053,08755,129268213,991373,H,WE,W12EML,2012-02-05,25.9,39.95,VI,1,
165999,10100752143,08730,128972328,991373,H,WE,A11GFB,2011-11-16,25.9,39.95,MC,1,
166000,10112057959,10922,129029732,991373,H,WE,W11WEB,2011-11-29,25.9,39.95,VI,1,
166001,10119686424,85359,128943195,991373,H,WE,A11GFB,2011-11-07,25.9,39.95,VI,1,
166002,10120209521,23238,129000177,991373,H,WE,A11LMB,2011-11-23,25.9,39.95,AX,1,
166003,10121861072,79707,128906010,991373,H,WE,W11EML,2011-10-24,25.9,39.95,MC,1,
166004,10122055674,44133,128905652,991373,H,WE,W11EML,2011-10-24,25.9,39.95,MC,1,
166005,10122166521,11746,128903914,991373,H,WE,W11EML,2011-10-23,25.9,39.95,VI,1,39.95
166006,10122945888,33472,129357701,991373,H,WE,W12EML,2012-04-11,25.9,39.95,AX,1,
166007,10123934223,60661,128815738,991373,H,WE,W11SHP,2011-09-06,25.9,39.95,DI,1,
166008,10124093858,27858,128828270,991373,H,WE,A11EHB,2011-09-13,25.9,39.95,VI,1,
166009,10124151330,10520,128833060,991373,H,WE,A11EHB,2011-09-16,25.9,39.95,VI,1,
166010,10124194692,89109,128837352,991373,H,WE,W11WEB,2011-09-19,25.9,39.95,VI,1,
166011,10124354783,19143,128851131,991373,H,WE,W11SEM,2011-09-28,25.9,39.95,VI,1,
166012,10124791662,16830,128900910,991373,H,WE,A11GFP,2011-10-22,25.9,39.95,DI,1,
166013,10124791662,16830,128900910,991373,H,WE,A11GFP,2011-10-22,25.9,39.95,DI,1,
166014,10124794384,53170,129196570,991373,H,WE,A11EHB,2011-12-19,25.9,39.95,DI,1,
166015,10124815000,17043,128903043,991373,H,WE,W11EML,2011-10-23,25.9,39.95,DI,1,
166016,10124815182,75205,128903072,991373,H,WE,W11EML,2011-10-23,25.9,39.95,AX,1,
166017,10124815182,75205,128903072,991373,H,WE,W11EML,2011-10-23,25.9,39.95,AX,1,
166018,10124817550,33707,128903258,991373,H,WE,W11EML,2011-10-23,25.9,39.95,VI,1,
166019,10124822829,38558,128903818,991373,H,WE,W11EML,2011-10-23,25.9,39.95,VI,1,
166020,10124832286,32765,128904692,991373,H,WE,W11EML,2011-10-24,25.9,39.95,DI,1,
166021,10124832787,35630,128904767,991373,H,WE,W11EML,2011-10-24,25.9,39.95,MC,1,
166022,10124832787,35630,128904767,991373,H,WE,W11EML,2011-10-24,25.9,39.95,MC,1,
166023,10124838580,02906,128905001,991373,H,WE,W11EML,2011-10-24,25.9,39.95,AX,1,
166024,10124839669,10028,128905126,991373,H,WE,W11EML,2011-10-24,25.9,39.95,AX,1,
166025,10124839669,10028,128905126,991373,H,WE,W11EML,2011-10-24,25.9,39.95,AX,1,
166026,10124845122,18977,128905411,991373,H,WE,W11EML,2011-10-24,25.9,39.95,VI,1,
166027,10124874913,02474,128907352,991373,H,WE,W11SEM,2011-10-25,25.9,39.95,VI,1,
166028,10124887040,28269,128911706,991373,H,WE,A11GFP,2011-10-26,25.9,39.95,DI,1,
166029,10124896229,45244,128912207,991373,H,WE,W11EML,2011-10-26,25.9,39.95,MC,1,
166030,10124900752,85216,128912598,991373,H,WE,A11GFP,2011-10-26,25.9,39.95,VI,1,
166031,10124978683,02332,128919054,991373,H,WE,A11GFP,2011-10-30,25.9,39.95,MC,1,
166032,10125041637,03060,128924061,991373,H,WE,A11GFP,2011-11-02,25.9,39.95,PY,1,
166033,10125113938,34711,128932770,991373,H,WE,A11EHB,2011-11-04,25.9,39.95,VI,1,
166034,10125155627,94588,128937634,991373,H,WE,W11SEM,2011-11-05,25.9,39.95,VI,1,
166035,10125155627,94588,128937634,991373,H,WE,W11SEM,2011-11-05,25.9,39.95,VI,1,
166036,10125157748,21234,128937892,991373,H,WE,W11SEM,2011-11-05,25.9,39.95,AX,1,
166037,10125182186,23832,128941721,991373,H,WE,A11GFP,2011-11-06,25.9,39.95,VI,1,
166038,10125186640,46392,128942372,991373,H,WE,W11WEB,2011-11-06,25.9,39.95,MC,1,
166039,10125235297,90402,128946741,991373,H,WE,A11GFP,2011-11-08,25.9,39.95,MC,1,
166040,10125321847,17110,128953572,991373,H,WE,W11EML,2011-11-10,25.9,39.95,AX,1,
